Plot_ID,AZ,Species,Height,Count,Notes
154204_MMS,West,LP,2-4 m,2,
154204_MMS,East,DF,<1 m,8,
154204_MMS,East,LP,<1 m,8,
154204_MMS,East,LP,1-2 m,2,
154204_MMS,East,WL,<1 m,16,
154204_MMS,East,WL,1-2 m,3,
154204_MMS,East,WL,2-4 m,2,
79284_CMN,North,DF,<1 m,16,
79284_CMN,North,LP,<1 m,3,
79284_CMN,North,LP,1-2 m,2,
79284_CMN,North,LP,2-4 m,1,
79284_CMN,North,ES,<1 m,13,
79284_CMN,North,ES,1-2 m,2,
79284_CMN,North,AS,<1 m,2,
79284_CMN,North,WL,<1 m,2,
79284_CMN,North,WL,1-2 m,1,
79284_CMN,East,DF,<1 m,7,
79284_CMN,East,DF,1-2 m,13,
79284_CMN,East,DF,2-4 m,4,
79284_CMN,East,LP,<1 m,8,
79284_CMN,East,LP,1-2 m,3,
79284_CMN,East,LP,2-4 m,1,
79284_CMN,East,ES,<1 m,14,
79284_CMN,East,ES,1-2 m,6,
79284_CMN,East,WL,<1 m,2,
79284_CMN,East,WL,1-2 m,4,
79284_CMN,East,WL,2-4 m,5,
79284_CMN,East,AS,<1 m,1,
79284_CMN,East,AS,1-2 m,2,
79284_CMN,South,LP,<1 m,9,
79284_CMN,South,LP,2-4 m,7,
79284_CMN,South,ES,<1 m,9,
79284_CMN,South,DF,<1 m,7,
79284_CMN,South,DF,1-2 m,3,
79284_CMN,South,DF,2-4 m,1,
79284_CMN,South,AS,<1 m,4,
79284_CMN,South,WL,<1 m,4,
79284_CMN,South,AS,1-2 m,1,
79284_CMN,South,WL,2-4 m,3,
79284_CMN,West,LP,1-2 m,2,
79284_CMN,West,LP,2-4 m,2,
79284_CMN,West,ES,<1 m,16,
79284_CMN,West,WL,<1 m,4,
79284_CMN,West,WL,1-2 m,7,
79284_CMN,West,WL,2-4 m,9,
79284_CMN,West,DF,<1 m,12,
79284_CMN,West,DF,1-2 m,4,
79284_CMN,West,DF,2-4 m,1,
79284_CMN,West,LP,<1 m,2,
79284_CMN,West,LP,1-2 m,2,
79284_CMN,West,LP,2-4 m,1,
79284_CMN,West,AS,<1 m,2,
5048_DMN,North,DF,<1 m,2,
5048_DMN,North,DF,1-2 m,5,
5048_DMN,North,DF,2-4 m,6,
5048_DMN,North,WL,1-2 m,1,
5048_DMN,East,DF,1-2 m,2,
5048_DMN,East,DF,2-4 m,19,
5048_DMN,East,WL,1-2 m,1,
5048_DMN,East,WL,2-4 m,1,
5048_DMN,East,DF,<1 m,1,
5048_DMN,East,RC,<1 m,1,
5048_DMN,South,DF,<1 m,8,
5048_DMN,South,PP,2-4 m,1,
5048_DMN,South,DF,1-2 m,3,
5048_DMN,South,DF,2-4 m,3,
5048_DMN,South,RC,2-4 m,2,
5048_DMN,South,ES,1-2 m,1,
5048_DMN,West,PP,2-4 m,1,
5048_DMN,West,DF,<1 m,7,
5048_DMN,West,DF,1-2 m,4,
5048_DMN,West,DF,2-4 m,4,
5048_DMN,West,ES,2-4 m,3,
999903_CMS,North,DF,<1 m,6,
999903_CMS,North,DF,1-2 m,6,
999903_CMS,North,DF,2-4 m,8,
999903_CMS,North,LP,2-4 m,1,
999903_CMS,North,WL,2-4 m,1,
999903_CMS,East,DF,<1 m,13,
999903_CMS,East,DF,1-2 m,12,
999903_CMS,East,DF,2-4 m,1,
999903_CMS,South,DF,<1 m,1,
999903_CMS,South,DF,1-2 m,10,
999903_CMS,South,DF,2-4 m,1,
999903_CMS,West,DF,<1 m,13,
999903_CMS,West,DF,1-2 m,9,
999903_CMS,West,DF,2-4 m,4,
999904_CMS,North,DF,<1 m,6,
999904_CMS,North,DF,1-2 m,1,
999904_CMS,North,DF,2-4 m,6,
999904_CMS,East,DF,<1 m,2,
999904_CMS,East,DF,1-2 m,10,
999904_CMS,East,DF,2-4 m,4,
999904_CMS,East,ES,1-2 m,1,
999904_CMS,East,ES,2-4 m,4,
999904_CMS,South,DF,<1 m,17,
999904_CMS,South,DF,1-2 m,8,
999904_CMS,South,DF,2-4 m,3,
999904_CMS,South,ES,<1 m,1,
999904_CMS,South,ES,2-4 m,2,
999904_CMS,South,WL,<1 m,3,
999904_CMS,South,WL,1-2 m,2,
999904_CMS,South,WL,2-4 m,13,
999904_CMS,West,DF,<1 m,13,
999904_CMS,West,DF,1-2 m,19,
999904_CMS,West,DF,2-4 m,4,
999904_CMS,West,WL,<1 m,1,
999904_CMS,West,WL,1-2 m,5,
999904_CMS,West,WL,2-4 m,4,
999904_CMS,West,ES,<1 m,1,
999902_DMS,North,DF,<1 m,2,
999902_DMS,North,DF,2-4 m,4,
999902_DMS,North,WL,2-4 m,1,
999902_DMS,East,DF,<1 m,6,
999902_DMS,East,DF,1-2 m,7,
999902_DMS,East,DF,2-4 m,13,
999902_DMS,East,WL,<1 m,1,
999902_DMS,East,WL,1-2 m,1,
999902_DMS,East,WL,2-4 m,12,
999902_DMS,East,ES,<1 m,3,
999902_DMS,South,DF,<1 m,3,
999902_DMS,South,DF,2-4 m,5,
999902_DMS,South,WL,2-4 m,2,
999902_DMS,South,ES,2-4 m,1,
999902_DMS,West,DF,<1 m,1,
4836_DMS,North,DF,1-2 m,1,
4836_DMS,North,DF,2-4 m,7,
4836_DMS,East,DF,1-2 m,1,
4836_DMS,East,DF,2-4 m,2,
4836_DMS,West,DF,<1 m,1,
4836_DMS,West,DF,1-2 m,6,
4836_DMS,West,DF,2-4 m,4,
4775_DMS,North,DF,<1 m,1,
4775_DMS,North,DF,1-2 m,4,
4775_DMS,North,DF,2-4 m,7,
4775_DMS,East,DF,<1 m,2,
4775_DMS,East,DF,1-2 m,3,
4775_DMS,East,DF,2-4 m,4,
4775_DMS,South,DF,<1 m,3,
4775_DMS,South,DF,1-2 m,5,
4775_DMS,South,DF,2-4 m,2,
4775_DMS,West,DF,<1 m,1,
4775_DMS,West,DF,1-2 m,5,
4775_DMS,West,DF,2-4 m,8,
42249_DHN,North,ES,<1 m,9,
42249_DHN,North,ES,1-2 m,3,
42249_DHN,North,SF,<1 m,9,
42249_DHN,North,DF,<1 m,6,
42249_DHN,North,LP,<1 m,2,
42249_DHN,North,WL,2-4 m,2,
42249_DHN,North,SF,1-2 m,1,
42249_DHN,East,ES,<1 m,7,
42249_DHN,East,ES,1-2 m,4,
42249_DHN,East,DF,<1 m,9,
42249_DHN,East,DF,1-2 m,1,
42249_DHN,East,LP,<1 m,4,
42249_DHN,East,SF,<1 m,8,
42249_DHN,East,SF,1-2 m,2,
42249_DHN,East,WL,<1 m,1,
42249_DHN,South,GF,<1 m,1,
42249_DHN,South,ES,<1 m,5,
42249_DHN,South,DF,<1 m,1,
42249_DHN,South,SF,1-2 m,1,
42249_DHN,South,ES,2-4 m,1,
42249_DHN,West,SF,1-2 m,2,
42249_DHN,West,DF,1-2 m,1,
42249_DHN,West,SF,<1 m,5,
42249_DHN,West,ES,<1 m,4,
42249_DHN,West,WL,2-4 m,1,
42249_DHN,West,GF,1-2 m,1,
44978_CMN,North,DF,<1 m,6,
44978_CMN,North,SF,<1 m,3,
44978_CMN,North,WL,2-4 m,2,
44978_CMN,North,WL,<1 m,1,
44978_CMN,North,ES,1-2 m,2,
44978_CMN,North,ES,2-4 m,1,
44978_CMN,East,WL,<1 m,2,
44978_CMN,East,WL,1-2 m,1,
44978_CMN,East,SF,<1 m,5,
44978_CMN,East,SF,1-2 m,1,
44978_CMN,East,ES,1-2 m,7,
44978_CMN,East,LP,<1 m,2,
44978_CMN,East,DF,<1 m,2,
44978_CMN,South,WL,<1 m,8,
44978_CMN,South,WL,1-2 m,1,
44978_CMN,South,DF,<1 m,5,
44978_CMN,South,DF,1-2 m,1,
44978_CMN,South,SF,<1 m,9,
44978_CMN,South,SF,1-2 m,6,
44978_CMN,South,ES,<1 m,1,
44978_CMN,West,ES,2-4 m,1,
44978_CMN,West,DF,1-2 m,4,
44978_CMN,West,SF,<1 m,1,
44978_CMN,West,WL,<1 m,6,
44978_CMN,West,WL,1-2 m,4,
44978_CMN,West,DF,<1 m,1,
44978_CMN,West,SF,1-2 m,1,
46174_DMN,North,DF,2-4 m,1,
46174_DMN,North,PP,2-4 m,1,
46174_DMN,East,DF,<1 m,3,
46174_DMN,East,DF,1-2 m,2,
46174_DMN,East,DF,2-4 m,1,
46174_DMN,West,DF,<1 m,1,
42322_DHN,North,DF,<1 m,9,
42322_DHN,North,DF,1-2 m,9,
42322_DHN,North,DF,2-4 m,5,
42322_DHN,North,LP,<1 m,1,
42322_DHN,North,LP,2-4 m,1,
42322_DHN,North,ES,<1 m,2,
42322_DHN,North,SF,<1 m,4,
42322_DHN,East,DF,<1 m,8,
42322_DHN,East,DF,1-2 m,14,
42322_DHN,East,DF,2-4 m,9,
42322_DHN,East,SF,<1 m,17,
42322_DHN,East,ES,<1 m,6,
42322_DHN,East,LP,2-4 m,1,
42322_DHN,East,WL,1-2 m,2,
42322_DHN,East,WL,2-4 m,1,
42322_DHN,South,DF,<1 m,7,
42322_DHN,South,DF,1-2 m,7,
42322_DHN,South,DF,2-4 m,5,
42322_DHN,South,SF,1-2 m,1,
42322_DHN,West,DF,<1 m,1,
42322_DHN,West,DF,1-2 m,3,
42322_DHN,West,SF,<1 m,7,
42322_DHN,West,ES,<1 m,3,
42322_DHN,West,WL,2-4 m,2,
45912_MHN,North,ES,<1 m,1,
45912_MHN,North,ES,1-2 m,1,
45912_MHN,North,ES,2-4 m,2,
45912_MHN,North,DF,<1 m,2,
45912_MHN,North,DF,1-2 m,1,
45912_MHN,North,DF,2-4 m,1,
45912_MHN,North,WL,2-4 m,1,
45912_MHN,East,ES,<1 m,16,
45912_MHN,East,DF,<1 m,4,
45912_MHN,East,ES,1-2 m,5,
45912_MHN,South,DF,2-4 m,2,
45912_MHN,South,ES,2-4 m,1,
45912_MHN,South,DF,1-2 m,2,
45912_MHN,South,WL,1-2 m,1,
45912_MHN,South,ES,1-2 m,3,
45912_MHN,South,WL,2-4 m,1,
45912_MHN,South,ES,<1 m,4,
45912_MHN,South,GF,<1 m,1,
45912_MHN,South,LP,2-4 m,1,
45912_MHN,South,SF,<1 m,1,
45912_MHN,West,ES,1-2 m,2,
45912_MHN,West,SF,2-4 m,1,
45912_MHN,West,ES,<1 m,1,
120497_CHN,North,DF,<1 m,5,
120497_CHN,North,DF,1-2 m,1,
120497_CHN,North,PP,<1 m,2,
120497_CHN,North,PP,1-2 m,3,
120497_CHN,North,PP,2-4 m,4,
120497_CHN,North,ES,<1 m,1,
120497_CHN,North,WL,<1 m,2,
120497_CHN,North,WL,1-2 m,1,
120497_CHN,North,WL,2-4 m,2,
120497_CHN,North,LP,2-4 m,2,
120497_CHN,North,GF,<1 m,1,
120497_CHN,North,AS,<1 m,1,
120497_CHN,North,AS,1-2 m,1,
120497_CHN,East,WL,<1 m,1,
120497_CHN,East,DF,<1 m,4,
120497_CHN,East,DF,1-2 m,2,
120497_CHN,East,PP,1-2 m,1,
120497_CHN,East,PP,2-4 m,4,
120497_CHN,East,LP,1-2 m,1,
120497_CHN,East,LP,2-4 m,3,
120497_CHN,East,ES,<1 m,1,
120497_CHN,South,WL,<1 m,2,
120497_CHN,South,LP,2-4 m,3,
120497_CHN,South,DF,1-2 m,2,
120497_CHN,South,LP,<1 m,2,
120497_CHN,South,AS,<1 m,2,
120497_CHN,South,DF,<1 m,2,
120497_CHN,South,WL,2-4 m,1,
120497_CHN,West,WL,<1 m,1,
120497_CHN,West,LP,<1 m,6,
120497_CHN,West,DF,<1 m,5,
120497_CHN,West,AS,<1 m,1,
120497_CHN,West,LP,2-4 m,2,
120497_CHN,West,AS,2-4 m,8,
120497_CHN,West,ES,1-2 m,1,
120497_CHN,West,PP,2-4 m,1,
120497_CHN,West,LP,1-2 m,7,
120497_CHN,West,ES,<1 m,1,
120497_CHN,West,WL,2-4 m,7,
120497_CHN,West,AS,1-2 m,6,
120497_CHN,West,DF,1-2 m,1,
120497_CHN,West,ES,2-4 m,1,
120497_CHN,West,DF,2-4 m,2,
120850_DHN,North,PP,<1 m,2,
120850_DHN,North,PP,1-2 m,1,
120850_DHN,North,WL,2-4 m,2,
120850_DHN,North,DF,<1 m,1,
120850_DHN,East,PP,<1 m,2,
120850_DHN,East,PP,1-2 m,4,
120850_DHN,East,WL,1-2 m,2,
120850_DHN,East,WL,2-4 m,2,
120850_DHN,East,DF,<1 m,2,
120850_DHN,East,LP,2-4 m,1,
120850_DHN,South,WL,2-4 m,1,
120850_DHN,South,LP,2-4 m,1,
120850_DHN,West,AS,2-4 m,1,
120850_DHN,West,WL,1-2 m,1,
120850_DHN,West,DF,<1 m,2,
46069_MMN,North,DF,<1 m,2,
46069_MMN,North,DF,1-2 m,1,
46069_MMN,North,DF,2-4 m,1,
46069_MMN,North,ES,<1 m,6,
46069_MMN,North,ES,1-2 m,3,
46069_MMN,North,ES,2-4 m,2,
46069_MMN,East,ES,<1 m,3,
46069_MMN,East,ES,1-2 m,1,
46069_MMN,East,DF,1-2 m,1,
46069_MMN,East,LP,1-2 m,1,
46069_MMN,South,ES,2-4 m,1,
46069_MMN,South,ES,<1 m,1,
46069_MMN,South,GF,<1 m,1,
46069_MMN,West,SF,2-4 m,1,
10161_CHN,North,DF,1-2 m,8,
10161_CHN,North,DF,2-4 m,44,
10161_CHN,North,WL,1-2 m,3,
10161_CHN,North,WL,2-4 m,1,
10161_CHN,East,DF,<1 m,1,
10161_CHN,East,DF,2-4 m,32,
10161_CHN,East,ES,<1 m,1,
10161_CHN,East,ES,1-2 m,1,
10161_CHN,East,ES,2-4 m,1,
10161_CHN,East,LP,2-4 m,1,
10161_CHN,South,DF,1-2 m,3,
10161_CHN,South,DF,2-4 m,26,
10161_CHN,South,LP,2-4 m,1,
10161_CHN,South,ES,1-2 m,6,
10161_CHN,South,ES,2-4 m,1,
10161_CHN,West,DF,<1 m,2,
10161_CHN,West,DF,1-2 m,16,
10161_CHN,West,DF,2-4 m,29,
10161_CHN,West,ES,<1 m,4,
10161_CHN,West,ES,1-2 m,2,
10161_CHN,West,LP,2-4 m,1,
6129_CMS,North,ES,<1 m,7,
6129_CMS,North,ES,1-2 m,4,
6129_CMS,North,ES,2-4 m,1,
6129_CMS,North,DF,<1 m,4,
6129_CMS,North,DF,1-2 m,1,
6129_CMS,North,DF,2-4 m,1,
6129_CMS,North,WL,<1 m,1,
6129_CMS,North,WL,2-4 m,4,
6129_CMS,East,ES,<1 m,30,
6129_CMS,East,ES,1-2 m,10,
6129_CMS,East,ES,2-4 m,4,
6129_CMS,East,DF,<1 m,1,
6129_CMS,East,DF,2-4 m,1,
6129_CMS,East,WL,1-2 m,1,
6129_CMS,East,WL,2-4 m,4,
6129_CMS,South,ES,<1 m,57,
6129_CMS,South,ES,1-2 m,2,
6129_CMS,South,ES,2-4 m,1,
6129_CMS,South,DF,<1 m,2,
6129_CMS,South,DF,1-2 m,2,
6129_CMS,South,DF,2-4 m,2,
6129_CMS,South,WL,2-4 m,1,
6129_CMS,West,ES,<1 m,35,
6129_CMS,West,ES,1-2 m,11,
6129_CMS,West,DF,<1 m,6,
6129_CMS,West,DF,1-2 m,2,
6129_CMS,West,DF,2-4 m,7,
6129_CMS,West,WL,<1 m,1,
6129_CMS,West,WL,2-4 m,3,
6310_CHS,North,ES,<1 m,35,
6310_CHS,North,ES,1-2 m,6,
6310_CHS,North,ES,2-4 m,1,
6310_CHS,North,WL,<1 m,2,
6310_CHS,North,WL,2-4 m,8,
6310_CHS,East,ES,<1 m,19,
6310_CHS,East,ES,1-2 m,8,
6310_CHS,East,ES,2-4 m,1,
6310_CHS,East,DF,<1 m,1,
6310_CHS,East,WL,1-2 m,2,
6310_CHS,East,WL,2-4 m,13,
6310_CHS,South,WL,<1 m,1,
6310_CHS,South,WL,1-2 m,2,
6310_CHS,South,WL,2-4 m,2,
6310_CHS,South,ES,<1 m,50,
6310_CHS,South,ES,1-2 m,16,
6310_CHS,West,ES,<1 m,5,
6310_CHS,West,ES,1-2 m,5,
6310_CHS,West,WL,<1 m,3,
6310_CHS,West,WL,1-2 m,9,
6310_CHS,West,WL,2-4 m,17,
6262_CMS,North,ES,<1 m,28,
6262_CMS,North,ES,1-2 m,4,
6262_CMS,North,LP,2-4 m,3,
6262_CMS,North,WL,2-4 m,4,
6262_CMS,North,DF,<1 m,2,
6262_CMS,East,DF,1-2 m,3,
6262_CMS,East,WL,2-4 m,6,
6262_CMS,East,ES,<1 m,14,
6262_CMS,East,ES,1-2 m,8,
6262_CMS,East,DF,2-4 m,1,
6262_CMS,South,ES,<1 m,35,
6262_CMS,South,WL,<1 m,1,
6262_CMS,South,LP,2-4 m,2,
6262_CMS,South,WL,1-2 m,2,
6262_CMS,South,WL,2-4 m,2,
6262_CMS,South,DF,2-4 m,3,
6262_CMS,South,ES,1-2 m,1,
6262_CMS,South,DF,1-2 m,3,
6262_CMS,South,DF,<1 m,1,
6262_CMS,West,ES,<1 m,16,
6262_CMS,West,ES,1-2 m,3,
6262_CMS,West,LP,1-2 m,3,
6262_CMS,West,LP,2-4 m,10,
6262_CMS,West,DF,1-2 m,2,
6262_CMS,West,WL,2-4 m,3,
110508_DMN,South,PP,1-2 m,2,
110508_DMN,South,DF,<1 m,4,
110508_DMN,South,PP,2-4 m,2,
110508_DMN,West,LP,2-4 m,1,
110508_DMN,West,DF,<1 m,3,
110508_DMN,West,DF,2-4 m,2,
110455_MMN,North,PP,1-2 m,1,
110455_MMN,North,PP,<1 m,3,
110455_MMN,East,DF,1-2 m,2,
110455_MMN,East,PP,<1 m,1,
110455_MMN,East,PP,1-2 m,1,
110455_MMN,East,PP,2-4 m,3,
110455_MMN,South,DF,<1 m,4,
110455_MMN,South,DF,2-4 m,1,
110455_MMN,South,PP,<1 m,1,
110455_MMN,South,DF,<1 m,1,
110455_MMN,West,DF,<1 m,3,
110455_MMN,West,PP,<1 m,2,
110455_MMN,West,DF,2-4 m,3,
110455_MMN,West,PP,2-4 m,1,
110455_MMN,West,PP,1-2 m,2,
110455_MMN,West,DF,1-2 m,1,
102861_DHN,North,PP,<1 m,1,
102861_DHN,North,PP,1-2 m,1,
102861_DHN,North,DF,<1 m,2,
102861_DHN,North,DF,2-4 m,1,
102861_DHN,North,GF,<1 m,1,
102861_DHN,East,DF,<1 m,1,
102861_DHN,East,DF,2-4 m,1,
102861_DHN,East,GF,<1 m,1,
102861_DHN,East,PP,<1 m,1,
102861_DHN,East,PP,1-2 m,1,
102861_DHN,South,DF,<1 m,6,
102861_DHN,South,DF,1-2 m,1,
102861_DHN,South,DF,2-4 m,1,
102861_DHN,South,GF,<1 m,2,
102861_DHN,West,DF,<1 m,4,
102861_DHN,West,DF,1-2 m,1,
102861_DHN,West,GF,<1 m,4,
102861_DHN,West,WP,<1 m,1,
25410_DMN,North,LP,2-4 m,6,
25410_DMN,North,ES,<1 m,1,
25410_DMN,North,ES,1-2 m,1,
25410_DMN,East,LP,2-4 m,12,
25410_DMN,South,LP,2-4 m,4,
25410_DMN,South,ES,<1 m,2,
25410_DMN,West,DF,<1 m,2,
25410_DMN,West,ES,<1 m,1,
25410_DMN,West,LP,2-4 m,5,
25410_DMN,West,LP,<1 m,2,
106403_MMN,South,DF,<1 m,3,
106403_MMN,South,DF,1-2 m,4,
106403_MMN,South,DF,2-4 m,4,
106403_MMN,South,PP,<1 m,2,
106403_MMN,South,PP,1-2 m,1,
106403_MMN,East,PP,<1 m,4,
106403_MMN,East,DF,<1 m,5,
106403_MMN,East,DF,1-2 m,1,
106403_MMN,East,DF,2-4 m,2,
106403_MMN,West,DF,<1 m,2,
105912_MMN,North,PP,<1 m,5,
105912_MMN,North,PP,1-2 m,2,
105912_MMN,North,DF,<1 m,4,
105912_MMN,North,PP,2-4 m,1,
105912_MMN,North,DF,1-2 m,1,
105912_MMN,North,DF,2-4 m,1,
105912_MMN,East,PP,<1 m,2,
105912_MMN,East,PP,1-2 m,3,
105912_MMN,East,DF,1-2 m,2,
105912_MMN,East,PP,2-4 m,1,
105912_MMN,East,DF,<1 m,3,
105912_MMN,South,PP,1-2 m,4,
105912_MMN,South,DF,<1 m,3,
105912_MMN,South,PP,<1 m,1,
105912_MMN,South,PP,2-4 m,1,
105912_MMN,West,DF,<1 m,2,
105912_MMN,West,PP,2-4 m,1,
105912_MMN,West,PP,<1 m,4,
105912_MMN,West,DF,2-4 m,2,
105912_MMN,West,PP,1-2 m,2,
105320_MMN,North,DF,<1 m,11,
105320_MMN,North,DF,1-2 m,12,
105320_MMN,North,DF,2-4 m,3,
105320_MMN,North,PP,<1 m,3,
105320_MMN,North,PP,1-2 m,2,
105320_MMN,East,DF,<1 m,6,
105320_MMN,East,PP,1-2 m,1,
105320_MMN,East,PP,<1 m,2,
105320_MMN,East,DF,1-2 m,1,
105320_MMN,East,PP,2-4 m,1,
105320_MMN,South,PP,<1 m,2,
105320_MMN,South,DF,<1 m,6,
105320_MMN,South,DF,2-4 m,1,
105320_MMN,West,DF,<1 m,10,
105320_MMN,West,DF,1-2 m,1,
105320_MMN,West,DF,2-4 m,1,
105320_MMN,West,PP,<1 m,4,
105320_MMN,West,PP,1-2 m,1,
105320_MMN,West,PP,2-4 m,1,
105320_MMN,West,GF,<1 m,1,
110098_DMN,East,DF,2-4 m,1,
110098_DMN,South,BM,1-2 m,18,Stems in one clump with large variety of heights but average of 1-2 m
103880_DMN,North,BM,1-2 m,5,
103880_DMN,North,BM,2-4 m,9,
103880_DMN,North,PP,<1 m,1,
103880_DMN,East,BM,1-2 m,3,
103880_DMN,East,BM,2-4 m,1,
103880_DMN,East,DF,<1 m,3,
103880_DMN,East,WA,2-4 m,12,
103880_DMN,South,BM,<1 m,2,
103880_DMN,South,WA,2-4 m,2,
103880_DMN,South,RA,2-4 m,1,
103880_DMN,West,BM,2-4 m,1,
103880_DMN,West,WA,2-4 m,1,
106310_MMN,North,DF,<1 m,8,
106310_MMN,East,BM,<1 m,4,
106310_MMN,East,BM,1-2 m,3,
106310_MMN,East,BM,2-4 m,2,
106310_MMN,East,PP,1-2 m,1,
106310_MMN,South,BM,2-4 m,3,
106310_MMN,South,BM,1-2 m,2,
106310_MMN,South,BM,<1 m,2,
106310_MMN,West,BM,1-2 m,3,
102998_DHN,East,PP,<1 m,4,
102998_DHN,East,DF,<1 m,7,
093104_MMN,North,DF,<1 m,23,
093104_MMN,North,DF,1-2 m,6,
093104_MMN,North,DF,2-4 m,2,
093104_MMN,North,PP,<1 m,1,
093104_MMN,North,PP,1-2 m,1,
093104_MMN,North,RC,1-2 m,1,
093104_MMN,East,DF,<1 m,10,
093104_MMN,East,DF,1-2 m,6,
093104_MMN,East,DF,2-4 m,4,
093104_MMN,East,GF,2-4 m,2,
093104_MMN,South,DF,<1 m,3,
093104_MMN,South,DF,2-4 m,2,
093104_MMN,West,DF,<1 m,11,
093104_MMN,West,DF,1-2 m,2,
093104_MMN,West,PP,<1 m,2,
093104_MMN,West,PP,1-2 m,1,
093782_DMN,North,PP,<1 m,2,
093782_DMN,North,DF,<1 m,2,
093782_DMN,East,PP,<1 m,2,
093782_DMN,East,PP,2-4 m,1,
093782_DMN,South,PP,<1 m,2,
093782_DMN,South,PP,1-2 m,5,
093782_DMN,West,DF,<1 m,4,
093782_DMN,West,DF,1-2 m,1,
093782_DMN,West,PP,<1 m,6,
093782_DMN,West,PP,1-2 m,2,
093782_DMN,West,PP,2-4 m,1,
095094_CMN,North,DF,<1 m,63,
095094_CMN,North,DF,1-2 m,6,
095094_CMN,North,DF,2-4 m,4,
095094_CMN,North,PP,<1 m,3,
095094_CMN,East,DF,<1 m,28,
095094_CMN,East,DF,1-2 m,8,
095094_CMN,East,DF,2-4 m,6,
095094_CMN,East,LP,2-4 m,1,
095094_CMN,East,PP,1-2 m,2,
095094_CMN,South,DF,<1 m,17,
095094_CMN,South,DF,1-2 m,6,
095094_CMN,South,DF,2-4 m,7,
095094_CMN,South,LP,<1 m,2,
095094_CMN,South,LP,1-2 m,7,
095094_CMN,South,LP,2-4 m,4,
095094_CMN,South,AS,2-4 m,9,
095094_CMN,South,PP,<1 m,1,
095094_CMN,West,DF,<1 m,23,
095094_CMN,West,DF,1-2 m,2,
095094_CMN,West,DF,2-4 m,5,
095094_CMN,West,LP,1-2 m,4,
095094_CMN,West,LP,2-4 m,4,
101192_DHS,North,PP,2-4 m,1,
101192_DHS,East,PP,2-4 m,1,
103757_MMN,West,GF,<1 m,4,
103757_MMN,West,GF,1-2 m,3,
103757_MMN,East,DF,<1 m,9,
103757_MMN,East,GF,<1 m,9,
103757_MMN,South,GF,<1 m,2,
103757_MMN,South,DF,<1 m,2,
103757_MMN,South,GF,1-2 m,4,
103757_MMN,South,DF,1-2 m,1,
103757_MMN,South,DF,2-4 m,2,
103757_MMN,North,GF,<1 m,34,
103757_MMN,North,GF,1-2 m,4,
103757_MMN,North,GF,2-4 m,8,
103757_MMN,North,PP,<1 m,1,
103757_MMN,North,DF,<1 m,1,
104221_DMN,North,BM,<1 m,3,
104221_DMN,North,BM,1-2 m,4,
104221_DMN,North,BM,2-4 m,5,
104221_DMN,East,BM,<1 m,5,
104221_DMN,East,BM,1-2 m,2,
104221_DMN,East,BM,2-4 m,1,
104221_DMN,East,DF,<1 m,4,
104221_DMN,East,DF,1-2 m,1,
104221_DMN,South,BM,<1 m,5,
104221_DMN,South,BM,1-2 m,4,
104221_DMN,South,BM,2-4 m,2,
104221_DMN,South,RA,2-4 m,1,
104221_DMN,West,BM,<1 m,2,
104221_DMN,West,BM,2-4 m,2,
102098_MMN,North,GF,2-4 m,1,
102098_MMN,North,BM,1-2 m,3,
102098_MMN,North,BM,<1 m,2,
102098_MMN,North,BM,2-4 m,3,
102098_MMN,North,DF,2-4 m,1,
102098_MMN,North,DF,1-2 m,1,
102098_MMN,East,BM,<1 m,2,
102098_MMN,East,BM,1-2 m,2,
102098_MMN,East,BM,2-4 m,5,
102098_MMN,East,DF,1-2 m,1,
102098_MMN,East,GF,<1 m,2,
102098_MMN,East,DF,<1 m,1,
102098_MMN,East,GF,1-2 m,1,
102098_MMN,East,GF,2-4 m,1,
102098_MMN,South,GF,1-2 m,1,
102098_MMN,South,GF,<1 m,5,
102098_MMN,South,PP,1-2 m,1,
102098_MMN,South,DF,<1 m,1,
102098_MMN,South,DF,1-2 m,1,
102098_MMN,South,OT,1-2 m,1,
102098_MMN,West,DF,<1 m,1,
102098_MMN,West,BM,<1 m,7,
102098_MMN,West,BM,1-2 m,13,
102098_MMN,West,BM,2-4 m,11,
102098_MMN,West,GF,<1 m,1,
102101_DMN,North,BM,2-4 m,2,
102101_DMN,North,DF,<1 m,1,
102101_DMN,East,DF,<1 m,24,
102101_DMN,East,BM,2-4 m,1,
102101_DMN,East,GF,<1 m,1,
102101_DMN,South,DF,<1 m,15,
102101_DMN,South,DF,1-2 m,1,
102101_DMN,South,BM,2-4 m,5,
102101_DMN,West,DF,<1 m,2,
102101_DMN,West,BM,2-4 m,1,
102101_DMN,West,DF,1-2 m,1,
102101_DMN,West,PP,<1 m,2,
102066_DMN,South,DF,<1 m,20,
102066_DMN,South,DF,1-2 m,7,
102066_DMN,South,DF,2-4 m,1,
102066_DMN,South,GF,2-4 m,1,
102066_DMN,East,DF,1-2 m,4,
102066_DMN,East,DF,<1 m,1,
102066_DMN,East,BM,2-4 m,1,
102066_DMN,North,DF,2-4 m,1,
102066_DMN,West,DF,2-4 m,1,
102066_DMN,West,DF,<1 m,1,
102066_DMN,West,PP,2-4 m,1,
092866_CMN,North,GF,1-2 m,1,
092866_CMN,East,DF,1-2 m,1,
092866_CMN,East,DF,<1 m,1,
092866_CMN,South,DF,<1 m,18,
092866_CMN,South,DF,2-4 m,1,
092866_CMN,South,GF,<1 m,7,
092866_CMN,West,DF,<1 m,13,
